,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
138,138,1204397212999801_1205295369576652,431918433581020_1204397212999801,,2017-09-23 00:58:32,0,0,0,0,0,0,0,0,"Don't believe this nonsense kids. The government is NOT your friend ! They want you to ""succeed"" because they leech off of the value that you create. They, conversely, create nothing, but consume much. Stop using the government's ""Legal Tender"".......it's not yours, and they will make you account for it. Use Bitcoin instead........the government cannot control it. Stop feeding the cockroaches !!! Cheers !",[],[],believe nonsense kids government friend want succeed leech value create conversely create nothing consume much Stop using government Legal Tender make account Use Bitcoin instead government cannot control Stop feeding cockroaches Cheers,"['believe', 'nonsense', 'kids', 'government', 'friend', 'want', 'succeed', 'leech', 'value', 'create', 'conversely', 'create', 'nothing', 'consume', 'much', 'Stop', 'using', 'government', 'Legal', 'Tender', 'make', 'account', 'Use', 'Bitcoin', 'instead', 'government', 'cannot', 'control', 'Stop', 'feeding', 'cockroaches', 'Cheers']","[u'believ', u'nonsens', u'kid', u'govern', u'friend', u'want', u'succeed', u'leech', u'valu', u'creat', u'convers', u'creat', u'noth', u'consum', u'much', u'stop', u'use', u'govern', u'legal', u'tender', u'make', u'account', u'use', u'bitcoin', u'instead', u'govern', u'cannot', u'control', u'stop', u'feed', u'cockroach', u'cheer']","Don't believe this nonsense kids.  The government is NOT your friend !  They want you to ""succeed"" because they leech off of the value that you create. They, conversely, create nothing, but consume much. Stop using the government's  ""Legal Tender"".......it's not yours, and they will make you account for it.  Use Bitcoin instead........the government cannot control it.  Stop feeding the cockroaches !!!   Cheers !  :)"
139,139,1203451683094354_1203659036406952,431918433581020_1203451683094354,,2017-09-20 16:54:28,1,1,0,0,0,0,0,0,"Metric may be the legal measurement, however I have never heard of or found anyone selling other than by cord",[],[],Metric may legal measurement however never heard found anyone selling cord,"['Metric', 'may', 'legal', 'measurement', 'however', 'never', 'heard', 'found', 'anyone', 'selling', 'cord']","[u'metric', u'may', u'legal', u'measur', u'howev', u'never', u'heard', u'found', u'anyon', u'sell', u'cord']","Metric may be the legal measurement, however I have never heard of or found anyone selling other than by cord"
140,140,1202642813175241_1203617796411076,431918433581020_1202642813175241,,2017-09-20 15:35:45,0,0,0,0,0,0,0,0,well done guys!,[],[],well done guys,"['well', 'done', 'guys']","[u'well', u'done', u'guy']",well done guys!
141,141,1201866133252909_1201907729915416,431918433581020_1201866133252909,,2017-09-18 12:04:18,0,0,0,0,0,0,0,0,Phyllis Vittrekwa,[],[],Phyllis Vittrekwa,"['Phyllis', 'Vittrekwa']","[u'phylli', u'vittrekwa']",Phyllis Vittrekwa
142,142,1201866133252909_1202059269900262,431918433581020_1201866133252909,,2017-09-18 17:21:46,1,1,0,0,0,0,0,0,Luna Chaker,[],[],Luna Chaker,"['Luna', 'Chaker']","[u'luna', u'chaker']",Luna Chaker
143,143,1196427230463466_1196433197129536,431918433581020_1196427230463466,,2017-09-11 17:53:53,0,0,0,0,0,0,0,0,It happened to me this morning,[],[],happened morning,"['happened', 'morning']","[u'happen', u'morn']",It happened to me this morning
144,144,1196427230463466_1196451400461049,431918433581020_1196427230463466,,2017-09-11 18:39:14,0,0,0,0,0,0,0,0,same here,[],[],,[],[],same here
145,145,1196427230463466_1196452937127562,431918433581020_1196427230463466,,2017-09-11 18:43:01,0,0,0,0,0,0,0,0,Joshua Bignell,[],[],Joshua Bignell,"['Joshua', 'Bignell']","[u'joshua', u'bignel']",Joshua Bignell
146,146,1196427230463466_1196472917125564,431918433581020_1196427230463466,,2017-09-11 19:24:33,1,1,0,0,0,0,0,0,How many times do this need to be told for people to listen?,[],[],many times need told people listen,"['many', 'times', 'need', 'told', 'people', 'listen']","[u'mani', u'time', u'need', u'told', u'peopl', u'listen']",How many times do this need to be told for people to listen?
147,147,1196427230463466_1196482147124641,431918433581020_1196427230463466,,2017-09-11 19:47:09,0,0,0,0,0,0,0,0,Isabel Salem,[],[],Isabel Salem,"['Isabel', 'Salem']","[u'isabel', u'salem']",Isabel Salem
148,148,1196427230463466_1196490753790447,431918433581020_1196427230463466,,2017-09-11 20:05:44,0,0,0,0,0,0,0,0,Come and get me then! Make sure I'm nice and warm wherever you take me! Lol.,[],[],Come get Make sure nice warm wherever take Lol,"['Come', 'get', 'Make', 'sure', 'nice', 'warm', 'wherever', 'take', 'Lol']","[u'come', u'get', u'make', u'sure', u'nice', u'warm', u'wherev', u'take', u'lol']",Come and get me then! Make sure I'm nice and warm wherever you take me! Lol.
149,149,1196427230463466_1196504553789067,431918433581020_1196427230463466,,2017-09-11 20:27:56,0,0,0,0,0,0,0,0,Dom Miller,[],[],Dom Miller,"['Dom', 'Miller']","[u'dom', u'miller']",Dom Miller
150,150,1196427230463466_1196537967119059,431918433581020_1196427230463466,,2017-09-11 21:40:57,0,0,0,0,0,0,0,0,Nicole Faustino Sabathala Gonzales Faustino,[],[],Nicole Faustino Sabathala Gonzales Faustino,"['Nicole', 'Faustino', 'Sabathala', 'Gonzales', 'Faustino']","[u'nicol', u'faustino', u'sabathala', u'gonzal', u'faustino']",Nicole Faustino Sabathala Gonzales Faustino
151,151,1196427230463466_1196586500447539,431918433581020_1196427230463466,,2017-09-11 23:30:15,0,0,0,0,0,0,0,0,Hans Montoya,[],[],Hans Montoya,"['Hans', 'Montoya']","[u'han', u'montoya']",Hans Montoya
152,152,1196427230463466_1196604583779064,431918433581020_1196427230463466,,2017-09-12 00:15:33,0,0,0,0,0,0,0,0,Miles Faustino John Pableo,[],[],Miles Faustino John Pableo,"['Miles', 'Faustino', 'John', 'Pableo']","[u'mile', u'faustino', u'john', u'pableo']",Miles Faustino John Pableo
153,153,1196427230463466_1196828387090017,431918433581020_1196427230463466,,2017-09-12 08:41:29,0,0,0,0,0,0,0,0,Oh they will threaten by phone but never ask for money over the phone.,[],[],Oh threaten phone never ask money phone,"['Oh', 'threaten', 'phone', 'never', 'ask', 'money', 'phone']","['oh', u'threaten', u'phone', u'never', u'ask', u'money', u'phone']",Oh they will threaten by phone but never ask for money over the phone.  😒
154,154,1196427230463466_1197650627007793,431918433581020_1196427230463466,,2017-09-13 11:35:38,0,0,0,0,0,0,0,0,Had a couple of these calls. Revenue Canada would NEVER! phone you. If there is a problem they WILL! send you information through Canada Post. Don't fall for this scam. Just hang up your phone.,[],[],couple calls Revenue Canada would NEVER phone problem send information Canada Post fall scam hang phone,"['couple', 'calls', 'Revenue', 'Canada', 'would', 'NEVER', 'phone', 'problem', 'send', 'information', 'Canada', 'Post', 'fall', 'scam', 'hang', 'phone']","[u'coupl', u'call', u'revenu', u'canada', u'would', u'never', u'phone', u'problem', u'send', u'inform', u'canada', u'post', u'fall', u'scam', u'hang', u'phone']",Had a couple of these calls. Revenue Canada would NEVER! phone you.  If there is a problem they WILL! send  you information through Canada Post. Don't fall for this scam. Just hang up your phone.
155,155,1196427230463466_1197774506995405,431918433581020_1196427230463466,,2017-09-13 15:09:49,0,0,0,0,0,0,0,0,Get a call like this at least once a month!,[],[],Get call like least month,"['Get', 'call', 'like', 'least', 'month']","[u'get', u'call', u'like', u'least', u'month']",Get a call like this at least once a month!
156,156,1196427230463466_1197775913661931,431918433581020_1196427230463466,,2017-09-13 15:12:36,0,0,0,0,0,0,0,0,You should never give personal info on the phone to anyone unless you are percent sure of who you are speaking with! Government would never phone regarding your taxes!!,[],[],never give personal info phone anyone unless percent sure speaking Government would never phone regarding taxes,"['never', 'give', 'personal', 'info', 'phone', 'anyone', 'unless', 'percent', 'sure', 'speaking', 'Government', 'would', 'never', 'phone', 'regarding', 'taxes']","[u'never', u'give', u'person', u'info', u'phone', u'anyon', u'unless', u'percent', u'sure', u'speak', u'govern', u'would', u'never', u'phone', u'regard', u'tax']",You should never give personal info on the phone to anyone unless you are 110 percent sure of who you are speaking with! Government would never phone regarding your taxes!!
157,157,1192538504185672_1192557304183792,431918433581020_1192538504185672,,2017-09-06 11:23:46,2,2,0,0,0,0,0,0,I borrow library books online and upload to my ereader. Saving lots of $$$,[],[],borrow library books online upload ereader Saving lots,"['borrow', 'library', 'books', 'online', 'upload', 'ereader', 'Saving', 'lots']","[u'borrow', u'librari', u'book', u'onlin', u'upload', u'eread', u'save', u'lot']",I borrow library books online and upload to my ereader. Saving lots of $$$
158,158,1191853767587479_1205310049575184,431918433581020_1191853767587479,,2017-09-23 01:18:50,0,0,0,0,0,0,0,0,"See people.........the filthy cockroaches just have to stick their noses into your private affairs. See what happens in Canada.......this is ""Freedom""........:/ Keep on voting......Tax Cattle !",[],[],See people filthy cockroaches stick noses private affairs See happens Canada Freedom Keep voting Tax Cattle,"['See', 'people', 'filthy', 'cockroaches', 'stick', 'noses', 'private', 'affairs', 'See', 'happens', 'Canada', 'Freedom', 'Keep', 'voting', 'Tax', 'Cattle']","[u'see', u'peopl', u'filthi', u'cockroach', u'stick', u'nose', u'privat', u'affair', u'see', u'happen', u'canada', u'freedom', u'keep', u'vote', u'tax', u'cattl']","See people.........the filthy cockroaches just have to stick their noses into your private affairs.  See what happens in Canada.......this is ""Freedom""........:/ 

Keep on voting......Tax Cattle !"
159,159,1187041584735364_1187157438057112,431918433581020_1187041584735364,,2017-08-30 13:46:07,0,0,0,0,0,0,0,0,"Look into use an app to track eenses and keep receipts, TD Bank ""MySpend""",[],[],Look use app track eenses keep receipts TD Bank MySpend,"['Look', 'use', 'app', 'track', 'eenses', 'keep', 'receipts', 'TD', 'Bank', 'MySpend']","[u'look', u'use', u'app', u'track', u'eens', u'keep', u'receipt', 'td', u'bank', u'myspend']","Look into use an app to track expenses and keep receipts, TD Bank ""MySpend"""
160,160,1187041584735364_1199204650185724,431918433581020_1187041584735364,,2017-09-15 09:43:44,0,0,0,0,0,0,0,0,"Great tip, but you need to take it even further and check all your charges regularly. Here is why:",[],['http://www.singlemomprosperity.com/one-small-tip-to-save-a-lot-of-money/'],Great tip need take even check charges regularly,"['Great', 'tip', 'need', 'take', 'even', 'check', 'charges', 'regularly']","[u'great', u'tip', u'need', u'take', u'even', u'check', u'charg', u'regular']","Great tip, but you need to take it even further and check all your charges regularly. Here is why: http://www.singlemomprosperity.com/one-small-tip-to-save-a-lot-of-money/"
161,161,1186166864822836_1186203648152491,431918433581020_1186166864822836,,2017-08-29 11:44:53,1,1,0,0,0,0,0,0,Morgan Robart,[],[],Morgan Robart,"['Morgan', 'Robart']","[u'morgan', u'robart']",Morgan Robart
162,162,1186166864822836_1186307391475450,431918433581020_1186166864822836,1186166864822836_1186203648152491,2017-08-29 14:20:37,2,2,0,0,0,0,0,0,They even have a list on the other side of the card! Plus the app gives discounts by location and helps show the discounts you'll get depending on where you shop. (At least for SPC),[],[],even list side card Plus app gives discounts location helps show discounts get depending shop least SPC,"['even', 'list', 'side', 'card', 'Plus', 'app', 'gives', 'discounts', 'location', 'helps', 'show', 'discounts', 'get', 'depending', 'shop', 'least', 'SPC']","[u'even', u'list', u'side', u'card', u'plus', u'app', u'give', u'discount', u'locat', u'help', u'show', u'discount', u'get', u'depend', u'shop', u'least', u'spc']",They even have a list on the other side of the card! Plus the app gives discounts by location and helps show the discounts you'll get depending on where you shop. (At least for SPC)
163,163,1180654172040772_1180903745349148,431918433581020_1180654172040772,,2017-08-22 18:22:01,0,0,0,0,0,0,0,0,What happens when you get to the checkout and the price sticker on the shelf says one price but when the cashier rings it up it's a price that is a lot higher. The cashier says that was last week's sale price and the sticker on the shelf hasn't been changed yet. I had to leave the item with the cashier because I didn't want to pay the higher price.,[],[],happens get checkout price sticker shelf says one price cashier rings price lot higher cashier says last week sale price sticker shelf changed yet leave item cashier want pay higher price,"['happens', 'get', 'checkout', 'price', 'sticker', 'shelf', 'says', 'one', 'price', 'cashier', 'rings', 'price', 'lot', 'higher', 'cashier', 'says', 'last', 'week', 'sale', 'price', 'sticker', 'shelf', 'changed', 'yet', 'leave', 'item', 'cashier', 'want', 'pay', 'higher', 'price']","[u'happen', u'get', u'checkout', u'price', u'sticker', u'shelf', u'say', u'one', u'price', u'cashier', u'ring', u'price', u'lot', u'higher', u'cashier', u'say', u'last', u'week', u'sale', u'price', u'sticker', u'shelf', u'chang', u'yet', u'leav', u'item', u'cashier', u'want', u'pay', u'higher', u'price']",What happens when you get to the checkout and the price sticker on the shelf says one price but when the cashier rings it up it's a price that is a lot higher. The cashier says that was last week's sale price and the sticker on the shelf hasn't been changed yet. I had to leave the item with the cashier because I didn't want to pay the higher price.
164,164,1180654172040772_1181499608622895,431918433581020_1180654172040772,1180654172040772_1180903745349148,2017-08-23 13:14:05,3,3,0,0,0,0,0,0,"Unfortunately, there is no federal law that governs scanner price accuracy. However, many retailers uphold the Scanner Price Accuracy Voluntary Code which is endorsed by the Competition Bureau of Canada. The code includes the Item Free Scanner Policy which stipulates: if an item scanned at checkout is a higher price than advertised by the store or displayed in the store, the lower price will be honoured. Also, if the correct price of the product is $10 or less, the retailer will give the product to the customer free of charge; or, if the product is over $10, the retailer will give a discount of $10 off the correct price. The next time this happens to you, ask if the retailer upholds the code. You can learn more about the Scanner Price Accuracy Voluntary Code here: [[SHARE]]",[],['https://www.retailcouncil.org/scanner-accuracy'],Unfortunately federal law governs scanner price accuracy However many retailers uphold Scanner Price Accuracy Voluntary Code endorsed Competition Bureau Canada code includes Item Free Scanner Policy stipulates item scanned checkout higher price advertised store displayed store lower price honoured Also correct price product 10 less retailer give product customer free charge product 10 retailer give discount 10 correct price next time happens ask retailer upholds code learn Scanner Price Accuracy Voluntary Code SHARE,"['Unfortunately', 'federal', 'law', 'governs', 'scanner', 'price', 'accuracy', 'However', 'many', 'retailers', 'uphold', 'Scanner', 'Price', 'Accuracy', 'Voluntary', 'Code', 'endorsed', 'Competition', 'Bureau', 'Canada', 'code', 'includes', 'Item', 'Free', 'Scanner', 'Policy', 'stipulates', 'item', 'scanned', 'checkout', 'higher', 'price', 'advertised', 'store', 'displayed', 'store', 'lower', 'price', 'honoured', 'Also', 'correct', 'price', 'product', '10', 'less', 'retailer', 'give', 'product', 'customer', 'free', 'charge', 'product', '10', 'retailer', 'give', 'discount', '10', 'correct', 'price', 'next', 'time', 'happens', 'ask', 'retailer', 'upholds', 'code', 'learn', 'Scanner', 'Price', 'Accuracy', 'Voluntary', 'Code', 'SHARE']","[u'unfortun', u'feder', u'law', u'govern', u'scanner', u'price', u'accuraci', u'howev', u'mani', u'retail', u'uphold', u'scanner', u'price', u'accuraci', u'voluntari', u'code', u'endors', u'competit', u'bureau', u'canada', u'code', u'includ', u'item', u'free', u'scanner', u'polici', u'stipul', u'item', u'scan', u'checkout', u'higher', u'price', u'advertis', u'store', u'display', u'store', u'lower', u'price', u'honour', u'also', u'correct', u'price', u'product', '10', u'less', u'retail', u'give', u'product', u'custom', u'free', u'charg', u'product', '10', u'retail', u'give', u'discount', '10', u'correct', u'price', u'next', u'time', u'happen', u'ask', u'retail', u'uphold', u'code', u'learn', u'scanner', u'price', u'accuraci', u'voluntari', u'code', u'share']","Unfortunately, there is no federal law that governs scanner price accuracy. However, many retailers uphold the Scanner Price Accuracy Voluntary Code which is endorsed by the Competition Bureau of Canada. The code includes the Item Free Scanner Policy which stipulates: if an item scanned at checkout is a higher price than advertised by the store or displayed in the store, the lower price will be honoured. Also, if the correct price of the product is $10 or less, the retailer will give the product to the customer free of charge; or, if the product is over $10, the retailer will give a discount of $10 off the correct price. 

The next time this happens to you, ask if the retailer upholds the code. You can learn more about the Scanner Price Accuracy Voluntary Code here: https://www.retailcouncil.org/scanner-accuracy [[SHARE]]"
