,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,retweet_count,favorite_count,created_at,full_text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,text_sentiment_original_scores,text_sentiment_original_scores_type,category
723,723,723,723,888103883611938817,0,0,2017-07-20 18:30:40,Progr. de vérification de courtoisie des embarcations: navigation plus sécuritaire et écoresponsable. C,['#TCRaconte'],"['https://t.co/lJ36V6eKQ', 'https://t.co/4uDi3CeYSO']",Progr de rification de courtoisie des embarcations navigation plus curitaire et coresponsable https co lJ36V6eKQC TCRaconte https co 4uDi3CeYSO,"['Progr', 'de', 'rification', 'de', 'courtoisie', 'des', 'embarcations', 'navigation', 'plus', 'curitaire', 'et', 'coresponsable', 'https', 'co', 'lJ36V6eKQC', 'TCRaconte', 'https', 'co', '4uDi3CeYSO']","[u'progr', 'de', u'rific', 'de', u'courtoisi', u'des', u'embarc', u'navig', u'plus', u'curitair', 'et', u'corespons', u'https', 'co', u'lj36v6ekqc', u'tcracont', u'https', 'co', u'4udi3ceyso']",Progr. de vérification de courtoisie des embarcations: navigation plus sécuritaire et écoresponsable. https://t.co/lJ36V6eKQC #TCRaconte https://t.co/4uDi3CeYSO,0.0,Neutral,Environmental
724,724,724,724,888066409561030660,1,0,2017-07-20 16:01:46,"Consultation sur contrôle aux aéroports d’articles médicaux, articles ou vêtements à caractère religieux, culturel:",[],['https://t.co/0TnMwesWvo'],Consultation sur le aux roports articles dicaux articles ou religieux culturel https co 0TnMwesWvo,"['Consultation', 'sur', 'le', 'aux', 'roports', 'articles', 'dicaux', 'articles', 'ou', 'religieux', 'culturel', 'https', 'co', '0TnMwesWvo']","[u'consult', u'sur', 'le', u'aux', u'roport', u'articl', u'dicaux', u'articl', 'ou', u'religieux', u'culturel', u'https', 'co', u'0tnmweswvo']","Consultation sur contrôle aux aéroports d’articles médicaux, articles ou vêtements à caractère religieux, culturel: https://t.co/0TnMwesWvo",0.0,Neutral,Social
725,725,725,725,888036074857091074,0,1,2017-07-20 14:01:13,"La écuritéRoutière, c’est l’affaire de tous, autant les piétons que les automobilistes. Soyez prudent.",['#S'],['https://t.co/50S1nxp90g'],La est affaire de tous autant les tons que les automobilistes Soyez prudent https co 50S1nxp90g,"['La', 'est', 'affaire', 'de', 'tous', 'autant', 'les', 'tons', 'que', 'les', 'automobilistes', 'Soyez', 'prudent', 'https', 'co', '50S1nxp90g']","['la', u'est', u'affair', 'de', u'tous', u'autant', u'les', u'ton', u'que', u'les', u'automobilist', u'soyez', u'prudent', u'https', 'co', u'50s1nxp90g']","La #SécuritéRoutière, c’est l’affaire de tous, autant les piétons que les automobilistes. Soyez prudent. https://t.co/50S1nxp90g",0.0,Neutral,Environmental
726,726,726,726,888005893681491969,0,0,2017-07-20 12:01:18,étro : Les Lignes aériennes Trans-Canada effectuent leur première traversée de l’Atlantique en,['#JeudiR'],[],tro Les Lignes riennes Trans Canada effectuent leur de Atlantique en 1943,"['tro', 'Les', 'Lignes', 'riennes', 'Trans', 'Canada', 'effectuent', 'leur', 'de', 'Atlantique', 'en', '1943']","[u'tro', u'les', u'lign', u'rienn', u'tran', u'canada', u'effectu', u'leur', 'de', u'atlantiqu', 'en', u'1943']",#JeudiRétro : Les Lignes aériennes Trans-Canada effectuent leur première traversée de l’Atlantique en 1943,0.0,Neutral,Social
727,727,727,727,887794521496592384,2,1,2017-07-19 22:01:23,Le éans du Canada protège ôtes pour et l’avenir. Plus d’info :,"['#PlanDeProtectionDesOc', '#NosC', '#Canada150']","['https://t.co/JFVoXX9h7H', 'https://t.co/jiRd3McTOy']",Le ans du Canada ge tes pour Canada150 et avenir Plus info https co JFVoXX9h7H https co jiRd3McTOy,"['Le', 'ans', 'du', 'Canada', 'ge', 'tes', 'pour', 'Canada150', 'et', 'avenir', 'Plus', 'info', 'https', 'co', 'JFVoXX9h7H', 'https', 'co', 'jiRd3McTOy']","['le', u'an', 'du', u'canada', 'ge', u'tes', u'pour', u'canada150', 'et', u'avenir', u'plus', u'info', u'https', 'co', u'jfvoxx9h7h', u'https', 'co', u'jird3mctoy']",Le #PlanDeProtectionDesOcéans du Canada protège #NosCôtes pour #Canada150 et l’avenir. Plus d’info : https://t.co/JFVoXX9h7H https://t.co/jiRd3McTOy,0.0,Neutral,Social
728,728,728,728,887764320872017920,2,0,2017-07-19 20:01:22,"(2/2)Rappel: Sans notre permission, à .Certificat d’opérations aériennes spécialisées obligatoire pour les drones","['#DronesInterdits', '#BCwildfire']",[],Rappel Sans notre permission DronesInterdits BCwildfire Certificat rations riennes es obligatoire pour les drones,"['Rappel', 'Sans', 'notre', 'permission', 'DronesInterdits', 'BCwildfire', 'Certificat', 'rations', 'riennes', 'es', 'obligatoire', 'pour', 'les', 'drones']","[u'rappel', u'san', u'notr', u'permiss', u'dronesinterdit', u'bcwildfir', u'certificat', u'ration', u'rienn', 'es', u'obligatoir', u'pour', u'les', u'drone']","(2/2)Rappel: Sans notre permission,#DronesInterdits à #BCwildfire.Certificat d’opérations aériennes spécialisées obligatoire pour les drones",0.0,Neutral,Social
729,729,729,729,887764273199558656,1,0,2017-07-19 20:01:11,(1/2)Permission spéciale accordée: les premiers intervenants en C.-B. peuvent utiliser des pour combattre,"['#drones', '#BCwildfire']",[],Permission ciale les premiers intervenants en peuvent utiliser des drones pour combattre BCwildfire BCGovFireInfo,"['Permission', 'ciale', 'les', 'premiers', 'intervenants', 'en', 'peuvent', 'utiliser', 'des', 'drones', 'pour', 'combattre', 'BCwildfire', 'BCGovFireInfo']","[u'permiss', u'cial', u'les', u'premier', u'interven', 'en', u'peuvent', u'utilis', u'des', u'drone', u'pour', u'combattr', u'bcwildfir', u'bcgovfireinfo']",(1/2)Permission spéciale accordée: les premiers intervenants en C.-B. peuvent utiliser des #drones pour combattre #BCwildfire @BCGovFireInfo,0.0,Neutral,Environmental
730,730,730,730,887734087351513092,2,0,2017-07-19 18:01:14,: Kawasaki. Du carburant pourrait déborder du tube de trop-plein du carburateur.,"['#Rappel', '#VTT']","['https://t.co/TReDC3bgXm', 'https://t.co/bLbch6G09r']",Rappel VTT Kawasaki Du carburant pourrait border du tube de trop plein du carburateur https co TReDC3bgXm https co bLbch6G09r,"['Rappel', 'VTT', 'Kawasaki', 'Du', 'carburant', 'pourrait', 'border', 'du', 'tube', 'de', 'trop', 'plein', 'du', 'carburateur', 'https', 'co', 'TReDC3bgXm', 'https', 'co', 'bLbch6G09r']","[u'rappel', u'vtt', u'kawasaki', 'du', u'carbur', u'pourrait', u'border', 'du', u'tube', 'de', u'trop', u'plein', 'du', u'carburateur', u'https', 'co', u'tredc3bgxm', u'https', 'co', u'blbch6g09r']",#Rappel: #VTT Kawasaki. Du carburant pourrait déborder du tube de trop-plein du carburateur. https://t.co/TReDC3bgXm https://t.co/bLbch6G09r,0.0,Neutral,Environmental
731,731,731,731,887678375233556483,2,0,2017-07-19 14:19:51,: /3 Au cours des prochaines semaines la GCC améliore aides à la navigation existantes dans zone portuaire Victoria …,['#Colomb'],[],RT Au cours des prochaines semaines la GCC liore aides la navigation existantes dans zone portuaire Victoria,"['RT', 'Au', 'cours', 'des', 'prochaines', 'semaines', 'la', 'GCC', 'liore', 'aides', 'la', 'navigation', 'existantes', 'dans', 'zone', 'portuaire', 'Victoria']","['rt', 'au', u'cour', u'des', u'prochain', u'semain', 'la', u'gcc', u'lior', u'aid', 'la', u'navig', u'existant', u'dan', u'zone', u'portuair', u'victoria']",RT @GCC_CCG: 2/3 Au cours des 2 prochaines semaines la GCC améliore 8 aides à la navigation existantes dans zone portuaire Victoria #Colomb…,0.0,Neutral,Environmental
732,732,732,732,887673858630832129,1,0,2017-07-19 14:01:54,: BMW. Un choc violent pourrait desserrer le bouchon scellant de la partie supérieure de la fourche U,"['#Rappel', '#Motos']","['https://t.co/DsTPYgd1za', 'https://t.co/E19bbWhz6']",Rappel Motos BMW Un choc violent pourrait desserrer le bouchon scellant de la partie rieure de la fourche https co DsTPYgd1za https co E19bbWhz6U,"['Rappel', 'Motos', 'BMW', 'Un', 'choc', 'violent', 'pourrait', 'desserrer', 'le', 'bouchon', 'scellant', 'de', 'la', 'partie', 'rieure', 'de', 'la', 'fourche', 'https', 'co', 'DsTPYgd1za', 'https', 'co', 'E19bbWhz6U']","[u'rappel', u'moto', u'bmw', 'un', u'choc', u'violent', u'pourrait', u'desserr', 'le', u'bouchon', u'scellant', 'de', 'la', u'parti', u'rieur', 'de', 'la', u'fourch', u'https', 'co', u'dstpygd1za', u'https', 'co', u'e19bbwhz6u']",#Rappel: #Motos BMW. Un choc violent pourrait desserrer le bouchon scellant de la partie supérieure de la fourche https://t.co/DsTPYgd1za https://t.co/E19bbWhz6U,-0.8,Negative,Social
733,733,733,733,887643535989764096,9,2,2017-07-19 12:01:25,Vos enfants savent-ils quoi faire à l’approche d’un ÀNiveau? Montrez-leur comment agir en toute sécurité :,['#Passage'],"['https://t.co/4kzEunLf1b', 'https://t.co/MIB3ci33Wk']",Vos enfants savent ils quoi faire approche un Niveau Montrez leur comment agir en toute https co 4kzEunLf1b https co MIB3ci33Wk,"['Vos', 'enfants', 'savent', 'ils', 'quoi', 'faire', 'approche', 'un', 'Niveau', 'Montrez', 'leur', 'comment', 'agir', 'en', 'toute', 'https', 'co', '4kzEunLf1b', 'https', 'co', 'MIB3ci33Wk']","[u'vos', u'enfant', u'savent', u'il', u'quoi', u'fair', u'approch', 'un', u'niveau', u'montrez', u'leur', u'comment', u'agir', 'en', u'tout', u'https', 'co', u'4kzeunlf1b', u'https', 'co', u'mib3ci33wk']",Vos enfants savent-ils quoi faire à l’approche d’un #PassageÀNiveau? Montrez-leur comment agir en toute sécurité : https://t.co/4kzEunLf1b https://t.co/MIB3ci33Wk,0.0,Neutral,Environmental
734,734,734,734,887462189380116481,7,2,2017-07-19 00:00:48,éans du Canada : présence de la en tout temps pour protéger ôtes.,"['#PlanDeProtectionDesOc', '#NosC']","['https://t.co/s7khkW6UyR', 'https://t.co/NAlDsUNPiW']",ans du Canada sence de la en tout temps pour ger tes https co s7khkW6UyR https co NAlDsUNPiW,"['ans', 'du', 'Canada', 'sence', 'de', 'la', 'en', 'tout', 'temps', 'pour', 'ger', 'tes', 'https', 'co', 's7khkW6UyR', 'https', 'co', 'NAlDsUNPiW']","[u'an', 'du', u'canada', u'senc', 'de', 'la', 'en', u'tout', u'temp', u'pour', u'ger', u'tes', u'https', 'co', u's7khkw6uyr', u'https', 'co', u'naldsunpiw']",#PlanDeProtectionDesOcéans du Canada : présence de la @GCC_CCG en tout temps pour protéger #NosCôtes. https://t.co/s7khkW6UyR https://t.co/NAlDsUNPiW,0.0,Neutral,Social
735,735,735,735,887432062503931904,1,0,2017-07-18 22:01:06,: Kawasaki. Fuite possible du robinet de carburant.,"['#Rappel', '#VTT']","['https://t.co/6agsFufyUL', 'https://t.co/Zh5AGlSCES']",Rappel VTT Kawasaki Fuite possible robinet carburant https co 6agsFufyUL https co Zh5AGlSCES,"['Rappel', 'VTT', 'Kawasaki', 'Fuite', 'possible', 'robinet', 'carburant', 'https', 'co', '6agsFufyUL', 'https', 'co', 'Zh5AGlSCES']","[u'rappel', u'vtt', u'kawasaki', u'fuit', u'possibl', u'robinet', u'carbur', u'https', 'co', u'6agsfufyul', u'https', 'co', u'zh5aglsc']",#Rappel: #VTT Kawasaki. Fuite possible du robinet de carburant. https://t.co/6agsFufyUL https://t.co/Zh5AGlSCES,0.0,Neutral,Social
736,736,736,736,887409460368506888,2,0,2017-07-18 20:31:17,Travaux de au port de Victoria: modifications temporaires des activités à l’aéroport du port de Victoria du au juillet.,['#BC'],[],Travaux de au port de Victoria modifications temporaires des roport du port de Victoria du 19 au 27 juillet BC,"['Travaux', 'de', 'au', 'port', 'de', 'Victoria', 'modifications', 'temporaires', 'des', 'roport', 'du', 'port', 'de', 'Victoria', 'du', '19', 'au', '27', 'juillet', 'BC']","[u'travaux', 'de', 'au', u'port', 'de', u'victoria', u'modif', u'temporair', u'des', u'roport', 'du', u'port', 'de', u'victoria', 'du', '19', 'au', '27', u'juillet', 'bc']",Travaux de @GCC_CCG au port de Victoria: modifications temporaires des activités à l’aéroport du port de Victoria du 19 au 27 juillet. #BC,0.0,Neutral,Environmental
737,737,737,737,887401859362824193,1,0,2017-07-18 20:01:05,: Chrysler. Problème possible: alternateur peut faire caler moteur et accroître risque d’incendie,"['#Rappel', '#Voitures']","['https://t.co/IKqklwjOlH', 'https://t.co/EfEAbUIH7M']",Rappel Voitures Chrysler possible alternateur peut faire caler moteur et tre risque incendie https co IKqklwjOlH https co EfEAbUIH7M,"['Rappel', 'Voitures', 'Chrysler', 'possible', 'alternateur', 'peut', 'faire', 'caler', 'moteur', 'et', 'tre', 'risque', 'incendie', 'https', 'co', 'IKqklwjOlH', 'https', 'co', 'EfEAbUIH7M']","[u'rappel', u'voitur', u'chrysler', u'possibl', u'alternateur', u'peut', u'fair', u'caler', u'moteur', 'et', u'tre', u'risqu', u'incendi', u'https', 'co', u'ikqklwjolh', u'https', 'co', u'efeabuih7m']",#Rappel: #Voitures Chrysler. Problème possible: alternateur peut faire caler moteur et accroître risque d’incendie https://t.co/IKqklwjOlH https://t.co/EfEAbUIH7M,0.0,Neutral,Environmental
738,738,738,738,887302448473309184,2,0,2017-07-18 13:26:03,: Planifiez votre écuritéNautique cet été et assurez-vous que tout le monde a un gilet de sauvetage,"['#S', '#']",['https://t.co/MABSGXaxk\xe2\x80\xa6'],RT ONsecurite Planifiez votre Nautique cet et assurez vous que tout le monde un gilet de sauvetage https co,"['RT', 'ONsecurite', 'Planifiez', 'votre', 'Nautique', 'cet', 'et', 'assurez', 'vous', 'que', 'tout', 'le', 'monde', 'un', 'gilet', 'de', 'sauvetage', 'https', 'co']","['rt', u'onsecurit', u'planifiez', u'votr', u'nautiqu', u'cet', 'et', u'assurez', u'vous', u'que', u'tout', 'le', u'mond', 'un', u'gilet', 'de', u'sauvetag', u'https', 'co']",RT @ONsecurite: Planifiez votre #SécuritéNautique cet #été et assurez-vous que tout le monde a un gilet de sauvetage https://t.co/MABSGXaxk…,0.0,Neutral,Social
739,739,739,739,887281843455893505,0,1,2017-07-18 12:04:11,: Qui peut approuver les et les au ?,"['#MardiDevinette', '#GiletsDeSauvetage', '#VFI', '#Canada']",[],MardiDevinette peut approuver les GiletsDeSauvetage les VFI Canada,"['MardiDevinette', 'peut', 'approuver', 'les', 'GiletsDeSauvetage', 'les', 'VFI', 'Canada']","[u'mardidevinett', u'peut', u'approuv', u'les', u'giletsdesauvetag', u'les', u'vfi', u'canada']",#MardiDevinette : Qui peut approuver les #GiletsDeSauvetage et les #VFI au #Canada?,0.0,Neutral,Social
740,740,740,740,887099792471588864,0,0,2017-07-18 00:00:46,"? Diriger un laser vers un poste de pilotage, c’est criminel. Vous en êtes témoin? ! D","['#LSV', '#SignalezLe']","['https://t.co/dArzaWvJr', 'https://t.co/UrNfbf6AXQ']",LSV Diriger un laser vers un poste de pilotage est criminel Vous en moin SignalezLe https co dArzaWvJrD https co UrNfbf6AXQ,"['LSV', 'Diriger', 'un', 'laser', 'vers', 'un', 'poste', 'de', 'pilotage', 'est', 'criminel', 'Vous', 'en', 'moin', 'SignalezLe', 'https', 'co', 'dArzaWvJrD', 'https', 'co', 'UrNfbf6AXQ']","[u'lsv', u'dirig', 'un', u'laser', u'ver', 'un', u'post', 'de', u'pilotag', u'est', u'criminel', u'vous', 'en', u'moin', u'signalezl', u'https', 'co', u'darzawvjrd', u'https', 'co', u'urnfbf6axq']","#LSV? Diriger un laser vers un poste de pilotage, c’est criminel. Vous en êtes témoin? #SignalezLe! https://t.co/dArzaWvJrD https://t.co/UrNfbf6AXQ",0.0,Neutral,Social
741,741,741,741,887054855164092416,10,0,2017-07-17 21:02:12,: Le gouv. du Canada met tout en œuvre pour aider les gens de la C.-B. touchés par les feux de forêt. Voici comment: https://…,[],['https://\xe2\x80\xa6'],RT PMcanadien Le gouv du Canada met tout en uvre pour aider les gens de la par les feux de Voici comment https,"['RT', 'PMcanadien', 'Le', 'gouv', 'du', 'Canada', 'met', 'tout', 'en', 'uvre', 'pour', 'aider', 'les', 'gens', 'de', 'la', 'par', 'les', 'feux', 'de', 'Voici', 'comment', 'https']","['rt', u'pmcanadien', 'le', u'gouv', 'du', u'canada', u'met', u'tout', 'en', u'uvr', u'pour', u'aider', u'les', u'gen', 'de', 'la', u'par', u'les', u'feux', 'de', u'voici', u'comment', u'https']",RT @PMcanadien: Le gouv. du Canada met tout en œuvre pour aider les gens de la C.-B. touchés par les feux de forêt. Voici comment: https://…,0.0,Neutral,Environmental
742,742,742,742,886918716860096512,15,8,2017-07-17 12:01:14,Semaine nationale de éventionDeLaNoyade! Suivez-nous pour des conseils sur la sécurité nautique cet été :,"['#Pr', '#']","['https://t.co/CdmoFDJZAY', 'https://t.co/gTxEodqRmS']",Semaine nationale de ventionDeLaNoyade Suivez nous pour des conseils sur la nautique cet https co CdmoFDJZAY https co gTxEodqRmS,"['Semaine', 'nationale', 'de', 'ventionDeLaNoyade', 'Suivez', 'nous', 'pour', 'des', 'conseils', 'sur', 'la', 'nautique', 'cet', 'https', 'co', 'CdmoFDJZAY', 'https', 'co', 'gTxEodqRmS']","[u'semain', u'national', 'de', u'ventiondelanoyad', u'suivez', u'nous', u'pour', u'des', u'conseil', u'sur', 'la', u'nautiqu', u'cet', u'https', 'co', u'cdmofdjzay', u'https', 'co', u'gtxeodqrm']",Semaine nationale de #PréventionDeLaNoyade! Suivez-nous pour des conseils sur la sécurité nautique cet #été : https://t.co/CdmoFDJZAY https://t.co/gTxEodqRmS,0.0,Neutral,Social
743,743,743,743,886616618901622785,2,0,2017-07-16 16:00:49,éans: meilleure capacité de surveillance aérienne de ôtes dans le Nord. ÉquipeDuPNSA 1C,"['#PlanDeProtectionDesOc', '#NosC', '#']","['https://t.co/s7khkW6UyR', 'https://t.co/1hMVZXjy']",ans meilleure de surveillance rienne de tes dans le Nord quipeDuPNSA https co s7khkW6UyR https co 1hMVZXjy1C,"['ans', 'meilleure', 'de', 'surveillance', 'rienne', 'de', 'tes', 'dans', 'le', 'Nord', 'quipeDuPNSA', 'https', 'co', 's7khkW6UyR', 'https', 'co', '1hMVZXjy1C']","[u'an', u'meilleur', 'de', u'surveil', u'rienn', 'de', u'tes', u'dan', 'le', u'nord', u'quipedupnsa', u'https', 'co', u's7khkw6uyr', u'https', 'co', u'1hmvzxjy1c']",#PlanDeProtectionDesOcéans: meilleure capacité de surveillance aérienne de #NosCôtes dans le Nord. #ÉquipeDuPNSA https://t.co/s7khkW6UyR https://t.co/1hMVZXjy1C,0.0,Neutral,Environmental
744,744,744,744,886374948243214336,1,0,2017-07-16 00:00:30,? Environ % des voitures sur la route ont au moins un pneu sous-gonflé. En savoir plus :,['#LSV'],"['https://t.co/l7ODQmxgI7', 'https://t.co/P254v5780s']",LSV Environ 70 des voitures sur la route ont au moins un pneu sous En savoir plus https co l7ODQmxgI7 https co P254v5780s,"['LSV', 'Environ', '70', 'des', 'voitures', 'sur', 'la', 'route', 'ont', 'au', 'moins', 'un', 'pneu', 'sous', 'En', 'savoir', 'plus', 'https', 'co', 'l7ODQmxgI7', 'https', 'co', 'P254v5780s']","[u'lsv', u'environ', '70', u'des', u'voitur', u'sur', 'la', u'rout', u'ont', 'au', u'moin', 'un', u'pneu', u'sous', 'en', u'savoir', u'plus', u'https', 'co', u'l7odqmxgi7', u'https', 'co', u'p254v5780s']",#LSV? Environ 70 % des voitures sur la route ont au moins un pneu sous-gonflé. En savoir plus : https://t.co/l7ODQmxgI7 https://t.co/P254v5780s,0.0,Neutral,Social
745,745,745,745,886314641365839872,0,0,2017-07-15 20:00:52,Transports Canada s’agrandit! Nous embauchons analystes des politiques et économistes. Postulez dès aujourd’hui:,[],"['https://t.co/cHlsQerYzJ', 'https://t.co/T0WUk1Aab3']",Transports Canada agrandit Nous embauchons analystes des politiques et conomistes Postulez hui https co cHlsQerYzJ https co T0WUk1Aab3,"['Transports', 'Canada', 'agrandit', 'Nous', 'embauchons', 'analystes', 'des', 'politiques', 'et', 'conomistes', 'Postulez', 'hui', 'https', 'co', 'cHlsQerYzJ', 'https', 'co', 'T0WUk1Aab3']","[u'transport', u'canada', u'agrandit', u'nous', u'embauchon', u'analyst', u'des', u'politiqu', 'et', u'conomist', u'postulez', u'hui', u'https', 'co', u'chlsqeryzj', u'https', 'co', u't0wuk1aab3']",Transports Canada s’agrandit! Nous embauchons analystes des politiques et économistes. Postulez dès aujourd’hui: https://t.co/cHlsQerYzJ https://t.co/T0WUk1Aab3,0.0,Neutral,Economical
